ID,Price,Location,Room,Area,Floor,Store,Date_Time,Link
2520987,55 000,Memar Əcəmi m.,1,30,5,5,bugün 17:20,https://bina.az/items/2520987
2569126,34 000,Qara Qarayev m.,1,35,2,17,bugün 17:16,https://bina.az/items/2569126
2569114,85 000,28 May m.,1,45,2,3,bugün 17:11,https://bina.az/items/2569114
2569060,98 000,Memar Əcəmi m.,1,55,5,17,bugün 16:51,https://bina.az/items/2569060
2569055,69 500,Yasamal r.,1,29,1,5,bugün 16:49,https://bina.az/items/2569055
2568920,65 000,Əhmədli q.,1,53,9,10,bugün 16:21,https://bina.az/items/2568920
2508560,263 494,Nardaran q.,1,59,1,1,bugün 12:31,https://bina.az/items/2508560
2565689,65 000,Nərimanov r.,1,32,17,17,15 yanvar 2022,https://bina.az/items/2565689
2539752,56 000,Bakıxanov q.,1,49,8,8,15 yanvar 2022,https://bina.az/items/2539752
2557387,70 765,Yasamal q.,1,53.6,11,17,11 yanvar 2022,https://bina.az/items/2557387
86,208 318,Sea Breeze ,1,55.7,,,bugün 12:33,https://bina.az/items/86
85,152 788,Sea Breeze ,1,46.1,,,bugün 12:32,https://bina.az/items/85
86,152 788,Sea Breeze ,1,46.1,,,bugün 12:33,https://bina.az/items/86
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
2568845,77 000,Xətai r.,1,57,18,20,bugün 15:51,https://bina.az/items/2568845
2490213,46 500,Mərdəkan q.,1,40,3,5,bugün 15:33,https://bina.az/items/2490213
2536282,67 000,Yasamal r.,1,33,3,5,bugün 15:21,https://bina.az/items/2536282
2568695,74 000,Şah İsmayıl Xətai m.,1,36,3,5,bugün 15:06,https://bina.az/items/2568695
2568632,92 400,Yasamal r.,1,77,8,22,bugün 15:01,https://bina.az/items/2568632
2568523,71 000,Azadlıq Prospekti m.,1,45,6,9,bugün 14:13,https://bina.az/items/2568523
2315714,145 000,Yasamal q.,1,61.2,17,22,bugün 13:37,https://bina.az/items/2315714
2568409,158 000,Elmlər Akademiyası m.,1,62,15,22,bugün 13:33,https://bina.az/items/2568409
2568271,129 000,Nəsimi r.,1,55,11,18,bugün 12:51,https://bina.az/items/2568271
2568266,87 000,Nərimanov r.,1,51,10,18,bugün 12:50,https://bina.az/items/2568266
2568243,135 000,Nəsimi r.,1,54,5,14,bugün 12:46,https://bina.az/items/2568243
2568206,90 450,Nərimanov r.,1,67,4,16,bugün 12:35,https://bina.az/items/2568206
86,152 788,Sea Breeze ,1,46.1,,,bugün 12:33,https://bina.az/items/86
86,208 318,Sea Breeze ,1,55.7,,,bugün 12:33,https://bina.az/items/86
86,263 498,Sea Breeze ,1,59.4,,,bugün 12:33,https://bina.az/items/86
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
85,152 788,Sea Breeze ,1,46.1,,,bugün 12:32,https://bina.az/items/85
2508560,263 494,Nardaran q.,1,59,1,1,bugün 12:31,https://bina.az/items/2508560
2508531,209 440,Nardaran q.,1,56,2,4,bugün 12:31,https://bina.az/items/2508531
2508439,152 490,Nardaran q.,1,46,4,8,bugün 12:31,https://bina.az/items/2508439
2508575,411 060,Nardaran q.,1,93,2,6,bugün 12:30,https://bina.az/items/2508575
2568186,72 000,8-ci kilometr q.,1,74,5,16,bugün 12:29,https://bina.az/items/2568186
2422419,79 000,Neftçilər m.,1,65,14,17,bugün 21:01,https://bina.az/items/2422419
2568047,95 000,Koroğlu m.,1,79,8,17,bugün 16:41,https://bina.az/items/2568047
2565689,65 000,Nərimanov r.,1,32,17,17,15 yanvar 2022,https://bina.az/items/2565689
2400101,120 280,Bakıxanov q.,1,60,13,23,11 yanvar 2022,https://bina.az/items/2400101
2508560,263 494,Nardaran q.,1,59,1,1,bugün 12:31,https://bina.az/items/2508560
2477781,65 000,20 Yanvar m.,1,28,6,16,bugün 20:57,https://bina.az/items/2477781
86,208 318,Sea Breeze ,1,55.7,,,bugün 12:33,https://bina.az/items/86
220,63 349,Yasamal r.,1,46.4,,,13 yanvar 2022,https://bina.az/items/220
86,263 498,Sea Breeze ,1,59.4,,,bugün 12:33,https://bina.az/items/86
206,137 180,Bakı,1,72.2,,,bugün 10:57,https://bina.az/items/206
2568019,32 800,Masazır q.,1,35,5,5,bugün 11:40,https://bina.az/items/2568019
2567973,68 000,Yasamal r.,1,32,2,5,bugün 11:25,https://bina.az/items/2567973
2567947,29 800,Həzi Aslanov m.,1,26,7,9,bugün 11:16,https://bina.az/items/2567947
2567931,160 000,Xətai r.,1,63,3,17,bugün 11:10,https://bina.az/items/2567931
2567919,112 000,Nərimanov r.,1,62,4,11,bugün 11:05,https://bina.az/items/2567919
2554155,88 222,Nəriman Nərimanov m.,1,65.4,8,18,bugün 10:58,https://bina.az/items/2554155
2092009,120 000,İnşaatçılar m.,1,60,19,19,bugün 10:13,https://bina.az/items/2092009
2567802,45 000,Bayıl q.,1,40,1,1,bugün 10:11,https://bina.az/items/2567802
2567790,70 000,8-ci mikrorayon q.,1,45,5,9,bugün 09:55,https://bina.az/items/2567790
2553098,57 000,Memar Əcəmi m.,1,32,5,5,bugün 08:27,https://bina.az/items/2553098
2566288,67 000,Nərimanov r.,1,30,4,5,bugün 00:38,https://bina.az/items/2566288
2567683,56 000,Yeni Günəşli q.,1,45,1,9,bugün 00:26,https://bina.az/items/2567683
2516881,129 000,Nərimanov r.,1,74,10,19,dünən 23:46,https://bina.az/items/2516881
2567635,28 000,Nizami m.,1,15,1,2,dünən 23:04,https://bina.az/items/2567635
2567622,75 000,20 Yanvar m.,1,45,2,18,dünən 22:56,https://bina.az/items/2567622
2567616,118 000,Şah İsmayıl Xətai m.,1,67,2,17,dünən 22:55,https://bina.az/items/2567616
2567612,82 500,Memar Əcəmi m.,1,45,4,9,dünən 22:47,https://bina.az/items/2567612
2567611,64 000,Memar Əcəmi m.,1,45,3,5,dünən 22:47,https://bina.az/items/2567611
2567606,55 000,3-cü mikrorayon q.,1,35,5,5,dünən 22:38,https://bina.az/items/2567606
2567588,18 000,Səbail r.,1,18,1,1,dünən 22:22,https://bina.az/items/2567588
2567563,54 000,7-ci mikrorayon q.,1,33,5,5,dünən 22:11,https://bina.az/items/2567563
2567547,58 000,Qara Qarayev m.,1,36,2,5,dünən 21:44,https://bina.az/items/2567547
2567534,62 000,Qara Qarayev m.,1,38,5,5,dünən 21:35,https://bina.az/items/2567534
2567283,82 000,İnşaatçılar m.,1,44,12,17,dünən 18:19,https://bina.az/items/2567283
2539752,56 000,Bakıxanov q.,1,49,8,8,15 yanvar 2022,https://bina.az/items/2539752
2477781,65 000,20 Yanvar m.,1,28,6,16,bugün 20:57,https://bina.az/items/2477781
2557387,70 765,Yasamal q.,1,53.6,11,17,11 yanvar 2022,https://bina.az/items/2557387
2558103,68 000,Yasamal q.,1,40,1,5,12 yanvar 2022,https://bina.az/items/2558103
86,152 788,Sea Breeze ,1,46.1,,,bugün 12:33,https://bina.az/items/86
220,63 349,Yasamal r.,1,46.4,,,13 yanvar 2022,https://bina.az/items/220
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
85,152 788,Sea Breeze ,1,46.1,,,bugün 12:32,https://bina.az/items/85
2508071,65 000,Nərimanov r.,1,32,17,17,dünən 17:11,https://bina.az/items/2508071
2510757,88 000,Nərimanov r.,1,43,7,16,dünən 16:50,https://bina.az/items/2510757
2567124,86 500,Nəriman Nərimanov m.,1,57,4,14,dünən 16:45,https://bina.az/items/2567124
2567063,86 000,Bakıxanov q.,1,44.6,12,16,dünən 16:16,https://bina.az/items/2567063
2567055,65 000,8-ci kilometr q.,1,42,4,5,dünən 16:14,https://bina.az/items/2567055
2566978,60 500,İnşaatçılar m.,1,36,2,5,dünən 15:41,https://bina.az/items/2566978
2545859,95 000,Nəriman Nərimanov m.,1,66,12,17,dünən 15:21,https://bina.az/items/2545859
2566909,54 000,3-cü mikrorayon q.,1,29,5,5,dünən 15:06,https://bina.az/items/2566909
2566908,61 000,İnşaatçılar m.,1,36,5,5,dünən 16:38,https://bina.az/items/2566908
2498639,82 000,Memar Əcəmi m.,1,55,14,17,dünən 14:48,https://bina.az/items/2498639
2566864,89 000,Azadlıq Prospekti m.,1,70,1,5,dünən 14:38,https://bina.az/items/2566864
2566817,73 000,Nərimanov r.,1,40,8,9,dünən 14:14,https://bina.az/items/2566817
2564910,59 000,Memar Əcəmi m.,1,35,4,5,dünən 13:53,https://bina.az/items/2564910
2566747,80 000,Neftçilər m.,1,70.5,3,19,bugün 12:46,https://bina.az/items/2566747
222,64 920,Bakı,1,54.1,,,dünən 13:03,https://bina.az/items/222
2566641,38 000,Əmircan q.,1,29,1,4,dünən 12:57,https://bina.az/items/2566641
2467290,65 000,Xətai r.,1,51,17,19,dünən 12:45,https://bina.az/items/2467290
2566603,127 500,Nizami m.,1,67,5,14,dünən 12:39,https://bina.az/items/2566603
2566562,70 000,Nərimanov r.,1,61,7,15,dünən 12:22,https://bina.az/items/2566562
2328859,75 000,Azadlıq Prospekti m.,1,45,2,10,dünən 12:06,https://bina.az/items/2328859
2108043,105 000,Şah İsmayıl Xətai m.,1,60,6,18,dünən 11:55,https://bina.az/items/2108043
2566493,85 000,Nərimanov r.,1,54,5,16,dünən 11:53,https://bina.az/items/2566493
2566348,62 000,Yeni Yasamal q.,1,35,5,9,dünən 10:33,https://bina.az/items/2566348
2566342,61 000,Memar Əcəmi m.,1,32,5,5,dünən 10:33,https://bina.az/items/2566342
2508560,263 494,Nardaran q.,1,59,1,1,bugün 12:31,https://bina.az/items/2508560
2565689,65 000,Nərimanov r.,1,32,17,17,15 yanvar 2022,https://bina.az/items/2565689
2536195,155 000,Yasamal q.,1,68,11,27,13 yanvar 2022,https://bina.az/items/2536195
2508575,411 060,Nardaran q.,1,93,2,6,bugün 12:30,https://bina.az/items/2508575
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
206,137 180,Bakı,1,72.2,,,bugün 10:57,https://bina.az/items/206
86,263 498,Sea Breeze ,1,59.4,,,bugün 12:33,https://bina.az/items/86
86,152 788,Sea Breeze ,1,46.1,,,bugün 12:33,https://bina.az/items/86
2566289,80 000,Nərimanov r.,1,45,6,17,dünən 09:17,https://bina.az/items/2566289
2566287,75 000,Nərimanov r.,1,67,19,19,dünən 09:17,https://bina.az/items/2566287
2566286,96 000,Nərimanov r.,1,66,11,17,dünən 09:16,https://bina.az/items/2566286
2566285,70 000,Nərimanov r.,1,40,9,9,dünən 09:16,https://bina.az/items/2566285
2566277,65 000,Nərimanov r.,1,34,17,17,dünən 09:12,https://bina.az/items/2566277
2566161,77 000,Nizami m.,1,30,2,2,15 yanvar 2022,https://bina.az/items/2566161
2566148,63 000,Qara Qarayev m.,1,32,4,4,15 yanvar 2022,https://bina.az/items/2566148
2566147,60 500,Memar Əcəmi m.,1,36,4,5,15 yanvar 2022,https://bina.az/items/2566147
2566128,53 000,Nəsimi r.,1,28,1,5,15 yanvar 2022,https://bina.az/items/2566128
2566088,70 000,Sabunçu q.,1,50,10,18,15 yanvar 2022,https://bina.az/items/2566088
2566049,36 500,Məmmədli q.,1,40,1,5,15 yanvar 2022,https://bina.az/items/2566049
2566030,102 000,Şah İsmayıl Xətai m.,1,68,17,21,15 yanvar 2022,https://bina.az/items/2566030
2565997,46 000,Əhmədli m.,1,42,1,9,15 yanvar 2022,https://bina.az/items/2565997
2565935,32 500,Masazır q.,1,44,4,6,15 yanvar 2022,https://bina.az/items/2565935
2565917,92 000,Nəsimi r.,1,42,7,16,15 yanvar 2022,https://bina.az/items/2565917
2565756,50 000,Elmlər Akademiyası m.,1,25,2,5,15 yanvar 2022,https://bina.az/items/2565756
2565754,157 500,Şah İsmayıl Xətai m.,1,63,7,20,15 yanvar 2022,https://bina.az/items/2565754
2565738,105 000,Nəriman Nərimanov m.,1,72.7,11,16,15 yanvar 2022,https://bina.az/items/2565738
2565717,32 000,Nizami r.,1,29,1,1,15 yanvar 2022,https://bina.az/items/2565717
2536702,69 500,9-cu mikrorayon q.,1,40,8,9,15 yanvar 2022,https://bina.az/items/2536702
2565689,65 000,Nərimanov r.,1,32,17,17,15 yanvar 2022,https://bina.az/items/2565689
2565671,50 000,Elmlər Akademiyası m.,1,25,2,5,15 yanvar 2022,https://bina.az/items/2565671
2565646,75 000,Qara Qarayev m.,1,52,10,12,15 yanvar 2022,https://bina.az/items/2565646
2562309,59 500,Qara Qarayev m.,1,32,2,5,15 yanvar 2022,https://bina.az/items/2562309
2512626,64 600,İnşaatçılar m.,1,48.9,11,18,15 yanvar 2022,https://bina.az/items/2512626
2558103,68 000,Yasamal q.,1,40,1,5,12 yanvar 2022,https://bina.az/items/2558103
2557387,70 765,Yasamal q.,1,53.6,11,17,11 yanvar 2022,https://bina.az/items/2557387
2430826,86 940,Memar Əcəmi m.,1,64.4,4,17,13 yanvar 2022,https://bina.az/items/2430826
85,152 788,Sea Breeze ,1,46.1,,,bugün 12:32,https://bina.az/items/85
86,152 788,Sea Breeze ,1,46.1,,,bugün 12:33,https://bina.az/items/86
86,263 498,Sea Breeze ,1,59.4,,,bugün 12:33,https://bina.az/items/86
86,208 318,Sea Breeze ,1,55.7,,,bugün 12:33,https://bina.az/items/86
2565606,61 000,İnşaatçılar m.,1,35,5,5,15 yanvar 2022,https://bina.az/items/2565606
2565593,123 000,Nərimanov r.,1,73.2,4,10,15 yanvar 2022,https://bina.az/items/2565593
2532988,45 000,Nəsimi m.,1,51,7,9,15 yanvar 2022,https://bina.az/items/2532988
2565445,140 000,28 May m.,1,78,14,16,15 yanvar 2022,https://bina.az/items/2565445
2565411,34 000,Neftçilər m.,1,18,2,5,15 yanvar 2022,https://bina.az/items/2565411
2565251,120 000,Şah İsmayıl Xətai m.,1,75,11,20,15 yanvar 2022,https://bina.az/items/2565251
2553186,63 000,Qara Qarayev m.,1,35,4,4,15 yanvar 2022,https://bina.az/items/2553186
2565143,75 000,Qara Qarayev m.,1,51,10,12,15 yanvar 2022,https://bina.az/items/2565143
2565129,65 000,9-cu mikrorayon q.,1,45,7,9,15 yanvar 2022,https://bina.az/items/2565129
2565109,110 000,8 Noyabr m.,1,65,17,27,15 yanvar 2022,https://bina.az/items/2565109
2565104,65 000,Elmlər Akademiyası m.,1,35,5,5,15 yanvar 2022,https://bina.az/items/2565104
2565097,75 000,Yasamal r.,1,33,3,5,15 yanvar 2022,https://bina.az/items/2565097
2543026,58 650,Qara Qarayev m.,1,52,10,16,15 yanvar 2022,https://bina.az/items/2543026
2472029,146 000,Nəsimi r.,1,77,10,16,15 yanvar 2022,https://bina.az/items/2472029
2512226,82 000,Yasamal r.,1,40,8,12,15 yanvar 2022,https://bina.az/items/2512226
2564936,33 000,Nizami m.,1,20,1,2,15 yanvar 2022,https://bina.az/items/2564936
2564922,90 000,Nərimanov r.,1,51,9,17,15 yanvar 2022,https://bina.az/items/2564922
2539578,102 000,Nəsimi r.,1,68,10,16,15 yanvar 2022,https://bina.az/items/2539578
2535276,44 990,Bakıxanov q.,1,68,4,8,15 yanvar 2022,https://bina.az/items/2535276
2564749,52 000,Neftçilər m.,1,30,1,5,15 yanvar 2022,https://bina.az/items/2564749
2564735,86 940,Memar Əcəmi m.,1,64.4,5,17,15 yanvar 2022,https://bina.az/items/2564735
2544214,81 810,Memar Əcəmi m.,1,60.6,16,17,15 yanvar 2022,https://bina.az/items/2544214
2564700,71 000,Həzi Aslanov m.,1,64,5,16,15 yanvar 2022,https://bina.az/items/2564700
2564688,105 710,Şah İsmayıl Xətai m.,1,68.2,10,21,15 yanvar 2022,https://bina.az/items/2564688
2569331,90 000,İnşaatçılar m.,1,44.2,11,17,bugün 18:12,https://bina.az/items/2569331
2539752,56 000,Bakıxanov q.,1,49,8,8,15 yanvar 2022,https://bina.az/items/2539752
2477781,65 000,20 Yanvar m.,1,28,6,16,bugün 20:57,https://bina.az/items/2477781
2557387,70 765,Yasamal q.,1,53.6,11,17,11 yanvar 2022,https://bina.az/items/2557387
206,137 180,Bakı,1,72.2,,,bugün 10:57,https://bina.az/items/206
220,63 349,Yasamal r.,1,46.4,,,13 yanvar 2022,https://bina.az/items/220
86,208 318,Sea Breeze ,1,55.7,,,bugün 12:33,https://bina.az/items/86
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
2545518,68 000,Nəriman Nərimanov m.,1,38,7,16,15 yanvar 2022,https://bina.az/items/2545518
2512626,64 600,İnşaatçılar m.,1,48.9,11,18,15 yanvar 2022,https://bina.az/items/2512626
2564637,76 000,Həzi Aslanov m.,1,69,5,16,15 yanvar 2022,https://bina.az/items/2564637
2564625,65 000,9-cu mikrorayon q.,1,45,7,9,15 yanvar 2022,https://bina.az/items/2564625
2532690,101 000,Nərimanov r.,1,67.5,14,17,15 yanvar 2022,https://bina.az/items/2532690
2539752,56 000,Bakıxanov q.,1,49,8,8,15 yanvar 2022,https://bina.az/items/2539752
2564529,50 500,Bakıxanov q.,1,30,5,5,15 yanvar 2022,https://bina.az/items/2564529
2427189,75 000,Gənclik m.,1,52,9,9,15 yanvar 2022,https://bina.az/items/2427189
2548769,56 400,7-ci mikrorayon q.,1,47,7,9,15 yanvar 2022,https://bina.az/items/2548769
2475497,115 000,Elmlər Akademiyası m.,1,43,1,9,dünən 01:21,https://bina.az/items/2475497
2564342,75 000,Memar Əcəmi m.,1,32,3,9,14 yanvar 2022,https://bina.az/items/2564342
2494963,62 500,Yeni Yasamal q.,1,45,5,9,14 yanvar 2022,https://bina.az/items/2494963
2564269,56 000,Xalqlar Dostluğu m.,1,40,5,9,14 yanvar 2022,https://bina.az/items/2564269
2564261,82 000,Badamdar q.,1,46,8,12,14 yanvar 2022,https://bina.az/items/2564261
2564204,100 000,Şah İsmayıl Xətai m.,1,65,13,21,14 yanvar 2022,https://bina.az/items/2564204
2564194,105 000,Şah İsmayıl Xətai m.,1,60,10,19,14 yanvar 2022,https://bina.az/items/2564194
2564089,35 000,Masazır q.,1,35,1,5,15 yanvar 2022,https://bina.az/items/2564089
2564045,36 000,Masazır q.,1,57.6,11,16,14 yanvar 2022,https://bina.az/items/2564045
2564040,65 000,Neftçilər m.,1,34,3,5,14 yanvar 2022,https://bina.az/items/2564040
2419741,83 000,Neftçilər m.,1,71,9,19,14 yanvar 2022,https://bina.az/items/2419741
2563913,57 000,Memar Əcəmi m.,1,33,5,5,14 yanvar 2022,https://bina.az/items/2563913
2563887,85 000,Həzi Aslanov q.,1,60,4,17,14 yanvar 2022,https://bina.az/items/2563887
2563860,105 000,Şah İsmayıl Xətai m.,1,60,11,17,14 yanvar 2022,https://bina.az/items/2563860
2429668,75 000,Qara Qarayev m.,1,51,10,17,14 yanvar 2022,https://bina.az/items/2429668
2326778,128 000,Nizami m.,1,64,8,14,05 yanvar 2022,https://bina.az/items/2326778
2557387,70 765,Yasamal q.,1,53.6,11,17,11 yanvar 2022,https://bina.az/items/2557387
2544214,81 810,Memar Əcəmi m.,1,60.6,16,17,15 yanvar 2022,https://bina.az/items/2544214
2565689,65 000,Nərimanov r.,1,32,17,17,15 yanvar 2022,https://bina.az/items/2565689
86,152 788,Sea Breeze ,1,46.1,,,bugün 12:33,https://bina.az/items/86
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
220,63 349,Yasamal r.,1,46.4,,,13 yanvar 2022,https://bina.az/items/220
206,137 180,Bakı,1,72.2,,,bugün 10:57,https://bina.az/items/206
2563816,60 000,Neftçilər m.,1,63,11,19,14 yanvar 2022,https://bina.az/items/2563816
2563775,55 000,Qara Qarayev m.,1,30,5,5,14 yanvar 2022,https://bina.az/items/2563775
2536960,114 000,Nərimanov r.,1,48.7,13,16,14 yanvar 2022,https://bina.az/items/2536960
2563744,64 000,Yasamal q.,1,35,5,5,14 yanvar 2022,https://bina.az/items/2563744
2539712,97 000,Nəriman Nərimanov m.,1,57.1,10,19,14 yanvar 2022,https://bina.az/items/2539712
2563681,64 000,Yasamal q.,1,35,4,5,14 yanvar 2022,https://bina.az/items/2563681
2563653,143 000,Nəsimi r.,1,69,9,18,14 yanvar 2022,https://bina.az/items/2563653
2563651,75 000,28 May m.,1,33,3,5,15 yanvar 2022,https://bina.az/items/2563651
2485248,77 000,Neftçilər m.,1,69,15,19,14 yanvar 2022,https://bina.az/items/2485248
2281174,80 400,Neftçilər m.,1,67,14,18,14 yanvar 2022,https://bina.az/items/2281174
2563477,60 000,İnşaatçılar m.,1,35,5,5,14 yanvar 2022,https://bina.az/items/2563477
2563473,67 000,Nərimanov r.,1,34,4,5,14 yanvar 2022,https://bina.az/items/2563473
2513953,66 000,Nəriman Nərimanov m.,1,35,4,5,14 yanvar 2022,https://bina.az/items/2513953
2563435,123 000,Nərimanov r.,1,73.2,4,10,14 yanvar 2022,https://bina.az/items/2563435
2563415,82 000,Əhmədli m.,1,52,10,19,14 yanvar 2022,https://bina.az/items/2563415
2563366,67 000,Memar Əcəmi m.,1,35,4,5,14 yanvar 2022,https://bina.az/items/2563366
2563361,63 000,İnşaatçılar m.,1,45,5,5,14 yanvar 2022,https://bina.az/items/2563361
2563329,143 000,Şah İsmayıl Xətai m.,1,70,14,16,14 yanvar 2022,https://bina.az/items/2563329
2563317,41 500,Masazır q.,1,38,2,9,15 yanvar 2022,https://bina.az/items/2563317
2563305,88 500,8 Noyabr m.,1,67,11,17,14 yanvar 2022,https://bina.az/items/2563305
2563140,65 000,Neftçilər m.,1,34,3,5,14 yanvar 2022,https://bina.az/items/2563140
2563078,87 000,28 May m.,1,44,2,3,14 yanvar 2022,https://bina.az/items/2563078
2510708,95 000,Nəsimi r.,1,52,17,19,14 yanvar 2022,https://bina.az/items/2510708
2433797,90 000,Bakıxanov q.,1,53,5,13,14 yanvar 2022,https://bina.az/items/2433797
2477781,65 000,20 Yanvar m.,1,28,6,16,bugün 20:57,https://bina.az/items/2477781
2539752,56 000,Bakıxanov q.,1,49,8,8,15 yanvar 2022,https://bina.az/items/2539752
2508439,152 490,Nardaran q.,1,46,4,8,bugün 12:31,https://bina.az/items/2508439
2400101,120 280,Bakıxanov q.,1,60,13,23,11 yanvar 2022,https://bina.az/items/2400101
206,137 180,Bakı,1,72.2,,,bugün 10:57,https://bina.az/items/206
85,161 684,Sea Breeze ,1,51.4,,,bugün 12:32,https://bina.az/items/85
86,208 318,Sea Breeze ,1,55.7,,,bugün 12:33,https://bina.az/items/86
85,152 788,Sea Breeze ,1,46.1,,,bugün 12:32,https://bina.az/items/85
2466316,85 000,Bakıxanov q.,1,53,5,13,14 yanvar 2022,https://bina.az/items/2466316
2562980,58 000,Gənclik m.,1,33,5,5,15 yanvar 2022,https://bina.az/items/2562980
2562866,85 000,Əhmədli q.,1,79,6,17,14 yanvar 2022,https://bina.az/items/2562866
2545743,53 000,Xətai r.,1,45,5,5,14 yanvar 2022,https://bina.az/items/2545743
2481945,44 000,İnşaatçılar m.,1,57,4,18,14 yanvar 2022,https://bina.az/items/2481945
2494341,69 000,Avtovağzal m.,1,81,15,18,14 yanvar 2022,https://bina.az/items/2494341
2562784,98 000,Elmlər Akademiyası m.,1,43,11,16,14 yanvar 2022,https://bina.az/items/2562784
2562750,55 000,Bakıxanov q.,1,35,5,5,14 yanvar 2022,https://bina.az/items/2562750
2562685,85 000,Yeni Yasamal q.,1,62,11,20,14 yanvar 2022,https://bina.az/items/2562685
2511339,52 000,Nəsimi m.,1,40,9,9,14 yanvar 2022,https://bina.az/items/2511339
2434236,75 000,Qara Qarayev m.,1,51,10,12,14 yanvar 2022,https://bina.az/items/2434236
2562563,66 000,Yasamal r.,1,35,5,5,14 yanvar 2022,https://bina.az/items/2562563
2562506,40 000,Qara Qarayev m.,1,34,17,17,14 yanvar 2022,https://bina.az/items/2562506
2515147,119 000,28 May m.,1,58,15,16,13 yanvar 2022,https://bina.az/items/2515147
2562140,85 000,Əhmədli q.,1,53,9,21,13 yanvar 2022,https://bina.az/items/2562140
2562130,85 000,Əhmədli q.,1,53,8,20,13 yanvar 2022,https://bina.az/items/2562130
2562105,65 000,Neftçilər m.,1,34,3,5,bugün 14:44,https://bina.az/items/2562105
2535387,80 000,Badamdar q.,1,66,12,18,13 yanvar 2022,https://bina.az/items/2535387
2562010,70 000,Həzi Aslanov m.,1,45,6,9,14 yanvar 2022,https://bina.az/items/2562010
2561839,116 000,Nəsimi r.,1,58,8,16,13 yanvar 2022,https://bina.az/items/2561839
2534316,88 000,Nizami r.,1,71,15,17,13 yanvar 2022,https://bina.az/items/2534316
2561844,76 000,Gənclik m.,1,31,5,5,13 yanvar 2022,https://bina.az/items/2561844
2561685,66 000,Nəsimi r.,1,30,2,5,13 yanvar 2022,https://bina.az/items/2561685
2444501,102 000,Həzi Aslanov m.,1,63.5,12,17,13 yanvar 2022,https://bina.az/items/2444501
2536195,155 000,Yasamal q.,1,68,11,27,13 yanvar 2022,https://bina.az/items/2536195
2569331,90 000,İnşaatçılar m.,1,44.2,11,17,bugün 18:12,https://bina.az/items/2569331
2512626,64 600,İnşaatçılar m.,1,48.9,11,18,15 yanvar 2022,https://bina.az/items/2512626
2508531,209 440,Nardaran q.,1,56,2,4,bugün 12:31,https://bina.az/items/2508531
