ID,Price,Location,Room,Area,Floor,Store,Date_Time,Link
2569485,145 000,9-cu mikrorayon q.,4,99,6,9,bugün 19:18,https://bina.az/items/2569485
2569484,364 800,Nəsimi r.,4,228,14,18,bugün 19:18,https://bina.az/items/2569484
2569474,621 000,Sahil m.,4,230,12,14,bugün 19:14,https://bina.az/items/2569474
2569461,320 000,Şah İsmayıl Xətai m.,4,160,15,18,bugün 19:10,https://bina.az/items/2569461
2519534,300 000,Şah İsmayıl Xətai m.,4,140,15,17,bugün 19:04,https://bina.az/items/2519534
2563855,385 000,Nəsimi r.,4,200,15,17,bugün 18:47,https://bina.az/items/2563855
2499943,285 000,20 Yanvar m.,4,160.7,15,16,bugün 18:45,https://bina.az/items/2499943
2566486,338 100,Xətai r.,4,161,2,7,dünən 11:51,https://bina.az/items/2566486
2384890,320 000,Nəsimi r.,4,170,7,20,15 yanvar 2022,https://bina.az/items/2384890
2532018,332 250,Şah İsmayıl Xətai m.,4,221.5,23,24,14 yanvar 2022,https://bina.az/items/2532018
2120413,632 124,Nəsimi r.,4,234.1,22,24,27 dekabr 2021,https://bina.az/items/2120413
221,666 480,Bakı,4,240,,,14 yanvar 2022,https://bina.az/items/221
6,318 200,Şah İsmayıl Xətai m.,4,172,,,05 yanvar 2022,https://bina.az/items/6
221,583 184,Bakı,4,287,,,14 yanvar 2022,https://bina.az/items/221
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
2518667,290 000,Gənclik m.,4,180,12,14,bugün 18:39,https://bina.az/items/2518667
2568802,265 000,Nərimanov r.,4,214,16,20,bugün 18:38,https://bina.az/items/2568802
2569390,220 000,Nəriman Nərimanov m.,4,132,15,18,bugün 18:35,https://bina.az/items/2569390
2569370,325 500,Nəsimi r.,4,210,8,8,bugün 18:27,https://bina.az/items/2569370
2569367,275 000,Nəsimi r.,4,130,3,16,bugün 18:26,https://bina.az/items/2569367
2555582,450 000,Sahil m.,4,250,12,17,bugün 18:24,https://bina.az/items/2555582
2569341,204 000,Azadlıq Prospekti m.,4,204,4,18,bugün 18:18,https://bina.az/items/2569341
2548209,234 000,Nərimanov r.,4,139,15,19,bugün 18:16,https://bina.az/items/2548209
2569335,270 000,Memar Əcəmi m.,4,165,3,12,bugün 18:15,https://bina.az/items/2569335
2405269,251 500,Nərimanov r.,4,186,11,16,bugün 18:09,https://bina.az/items/2405269
2569323,168 000,Yeni Yasamal q.,4,151,3,18,bugün 18:09,https://bina.az/items/2569323
2569318,107 000,Sahil q.,4,103,3,5,bugün 18:07,https://bina.az/items/2569318
2569302,225 000,8 Noyabr m.,4,160,12,17,bugün 17:59,https://bina.az/items/2569302
2569298,230 000,Xalqlar Dostluğu m.,4,135,16,17,bugün 17:58,https://bina.az/items/2569298
2569292,260 000,Nəriman Nərimanov m.,4,164,2,16,bugün 17:56,https://bina.az/items/2569292
2569284,355 000,Nəsimi r.,4,158,7,17,bugün 17:53,https://bina.az/items/2569284
2569282,410 000,Şah İsmayıl Xətai m.,4,164,15,21,bugün 17:52,https://bina.az/items/2569282
2569278,315 000,Şah İsmayıl Xətai m.,4,150,6,16,bugün 17:51,https://bina.az/items/2569278
2569271,260 000,Nəsimi r.,4,155,2,12,bugün 17:48,https://bina.az/items/2569271
2569260,112 000,Əhmədli q.,4,100,1,9,bugün 17:46,https://bina.az/items/2569260
2504224,275 000,Nəsimi r.,4,150,23,27,bugün 17:44,https://bina.az/items/2504224
2499635,255 000,Nəsimi r.,4,176,9,27,bugün 17:44,https://bina.az/items/2499635
2545467,315 000,Xətai r.,4,180,8,18,bugün 17:43,https://bina.az/items/2545467
2543721,245 000,Memar Əcəmi m.,4,156,16,17,bugün 17:41,https://bina.az/items/2543721
2555220,272 000,Nəsimi r.,4,164,13,15,12 yanvar 2022,https://bina.az/items/2555220
2520190,170 000,Şah İsmayıl Xətai m.,4,140,17,18,14 yanvar 2022,https://bina.az/items/2520190
2118083,729 980,İçəri Şəhər m.,4,214.7,5,11,27 dekabr 2021,https://bina.az/items/2118083
2422826,293 700,Nərimanov r.,4,178,16,17,bugün 14:27,https://bina.az/items/2422826
206,424 650,Bakı,4,223.5,,,bugün 10:57,https://bina.az/items/206
221,666 480,Bakı,4,240,,,14 yanvar 2022,https://bina.az/items/221
221,583 145,Bakı,4,223,,,14 yanvar 2022,https://bina.az/items/221
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
2569231,294 000,Şah İsmayıl Xətai m.,4,210,3,19,bugün 17:38,https://bina.az/items/2569231
2564188,205 000,Gənclik m.,4,120,6,9,bugün 17:38,https://bina.az/items/2564188
2569225,150 000,Əhmədli q.,4,137,6,19,bugün 17:37,https://bina.az/items/2569225
2569222,195 000,Həzi Aslanov m.,4,190,6,16,bugün 17:36,https://bina.az/items/2569222
2541441,400 000,Şah İsmayıl Xətai m.,4,170,7,16,bugün 17:36,https://bina.az/items/2541441
2534971,550 000,Elmlər Akademiyası m.,4,195,10,19,bugün 17:36,https://bina.az/items/2534971
2533526,223 000,İnşaatçılar m.,4,136,13,16,bugün 17:34,https://bina.az/items/2533526
2403580,190 000,Yasamal r.,4,130,17,26,bugün 17:33,https://bina.az/items/2403580
2569201,332 000,Şah İsmayıl Xətai m.,4,158,3,7,bugün 17:31,https://bina.az/items/2569201
2569199,370 000,Şah İsmayıl Xətai m.,4,225,13,15,bugün 17:31,https://bina.az/items/2569199
2505274,345 000,28 May m.,4,230,9,18,bugün 17:30,https://bina.az/items/2505274
2518464,309 000,Şah İsmayıl Xətai m.,4,205,14,19,bugün 17:30,https://bina.az/items/2518464
2515549,298 000,Elmlər Akademiyası m.,4,180,14,17,bugün 17:29,https://bina.az/items/2515549
2569138,225 000,Nərimanov r.,4,132,15,17,bugün 17:19,https://bina.az/items/2569138
2569134,135 000,Qara Qarayev m.,4,90,3,5,bugün 17:18,https://bina.az/items/2569134
2569127,342 000,Şah İsmayıl Xətai m.,4,163,4,7,bugün 17:16,https://bina.az/items/2569127
2569128,186 000,Həzi Aslanov m.,4,128,11,20,bugün 17:16,https://bina.az/items/2569128
2569089,330 000,Nəsimi r.,4,205,2,12,bugün 17:01,https://bina.az/items/2569089
2569078,360 000,Yasamal q.,4,179,26,27,bugün 16:58,https://bina.az/items/2569078
2569075,530 000,Nəsimi r.,4,250,16,17,bugün 16:57,https://bina.az/items/2569075
2327127,285 000,İnşaatçılar m.,4,141,13,18,bugün 16:56,https://bina.az/items/2327127
2569063,290 000,Nərimanov r.,4,176.3,14,18,bugün 16:52,https://bina.az/items/2569063
2568975,125 000,Həzi Aslanov m.,4,100,2,5,bugün 16:51,https://bina.az/items/2568975
2569036,444 000,Nəsimi r.,4,175,11,14,bugün 16:44,https://bina.az/items/2569036
570870,1 250 000,Nərimanov r.,4,275,4,9,bugün 19:35,https://bina.az/items/570870
2547386,160 000,Həzi Aslanov q.,4,127,14,17,dünən 16:24,https://bina.az/items/2547386
2568637,295 000,Elmlər Akademiyası m.,4,170,4,17,bugün 19:50,https://bina.az/items/2568637
2520190,170 000,Şah İsmayıl Xətai m.,4,140,17,18,14 yanvar 2022,https://bina.az/items/2520190
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
212,187 600,Bakı,4,134,,,bugün 15:08,https://bina.az/items/212
221,583 145,Bakı,4,223,,,14 yanvar 2022,https://bina.az/items/221
206,424 650,Bakı,4,223.5,,,bugün 10:57,https://bina.az/items/206
2569030,230 000,Nizami m.,4,170,11,16,bugün 16:42,https://bina.az/items/2569030
2569017,300 000,Səbail r.,4,140,2,6,bugün 16:39,https://bina.az/items/2569017
2569015,312 000,Nərimanov r.,4,195,14,17,bugün 16:39,https://bina.az/items/2569015
2569012,160 000,20 Yanvar m.,4,147,9,22,bugün 16:38,https://bina.az/items/2569012
2569003,200 000,Nəsimi m.,4,146,10,11,bugün 16:37,https://bina.az/items/2569003
2568927,295 000,Nəsimi r.,4,175,10,17,bugün 16:15,https://bina.az/items/2568927
2568919,165 000,Nərimanov r.,4,110,5,9,bugün 16:12,https://bina.az/items/2568919
2434860,170 000,Nəriman Nərimanov m.,4,160,16,16,bugün 16:09,https://bina.az/items/2434860
2525149,449 900,28 May m.,4,352,12,17,bugün 16:09,https://bina.az/items/2525149
2567705,294 900,28 May m.,4,175,6,16,bugün 16:07,https://bina.az/items/2567705
2568882,130 000,İnşaatçılar m.,4,100,2,6,bugün 16:01,https://bina.az/items/2568882
2568881,370 000,Xətai r.,4,157,6,6,bugün 16:01,https://bina.az/items/2568881
2568869,153 000,Azadlıq Prospekti m.,4,100,3,5,bugün 15:58,https://bina.az/items/2568869
2568858,130 000,Yasamal r.,4,175,15,20,bugün 15:54,https://bina.az/items/2568858
2568853,280 000,6-cı mikrorayon q.,4,171,14,18,bugün 15:53,https://bina.az/items/2568853
2568850,325 000,Nəriman Nərimanov m.,4,169,6,11,bugün 17:06,https://bina.az/items/2568850
2568817,500 000,Nizami m.,4,214,6,23,bugün 15:44,https://bina.az/items/2568817
2568814,600 000,Yasamal r.,4,218,14,23,bugün 15:44,https://bina.az/items/2568814
2568810,110 000,Yeni Yasamal q.,4,115,9,9,bugün 15:43,https://bina.az/items/2568810
2568805,115 000,Əhmədli q.,4,100,6,9,bugün 15:41,https://bina.az/items/2568805
2553657,224 999,8-ci kilometr q.,4,140,10,19,bugün 15:37,https://bina.az/items/2553657
2568795,140 000,Yasamal r.,4,147,6,22,bugün 15:37,https://bina.az/items/2568795
2561710,270 000,Xətai r.,4,193,9,17,bugün 15:33,https://bina.az/items/2561710
2568783,300 000,Nəsimi r.,4,180,5,16,bugün 15:33,https://bina.az/items/2568783
2539703,329 900,Qara Qarayev m.,4,179,15,16,dünən 13:28,https://bina.az/items/2539703
2333992,275 000,8 Noyabr m.,4,172,15,17,21 dekabr 2021,https://bina.az/items/2333992
2568975,125 000,Həzi Aslanov m.,4,100,2,5,bugün 16:51,https://bina.az/items/2568975
2547994,297 000,Sahil m.,4,120,3,4,06 yanvar 2022,https://bina.az/items/2547994
6,318 200,Şah İsmayıl Xətai m.,4,172,,,05 yanvar 2022,https://bina.az/items/6
221,583 145,Bakı,4,223,,,14 yanvar 2022,https://bina.az/items/221
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
206,463 200,Bakı,4,231.6,,,bugün 10:57,https://bina.az/items/206
2568782,650 000,Yasamal r.,4,218,13,23,bugün 15:32,https://bina.az/items/2568782
2568774,308 000,Kubinka q.,4,178,4,18,bugün 15:33,https://bina.az/items/2568774
2568767,214 200,Nəsimi r.,4,153,12,18,bugün 15:28,https://bina.az/items/2568767
2568756,165 000,20 Yanvar m.,4,100,12,17,bugün 15:25,https://bina.az/items/2568756
2568753,280 000,6-cı mikrorayon q.,4,171,14,18,bugün 15:22,https://bina.az/items/2568753
2568741,270 000,Nəsimi r.,4,196,9,17,bugün 15:20,https://bina.az/items/2568741
2568736,350 000,Nəriman Nərimanov m.,4,163,13,17,bugün 15:19,https://bina.az/items/2568736
2568716,153 000,Azadlıq Prospekti m.,4,100,3,5,bugün 15:12,https://bina.az/items/2568716
2568714,380 000,Xətai r.,4,176,12,16,bugün 15:11,https://bina.az/items/2568714
2568705,320 000,İçəri Şəhər m.,4,165,4,12,bugün 15:09,https://bina.az/items/2568705
212,187 600,Bakı,4,134,,,bugün 15:08,https://bina.az/items/212
2568690,356 500,Xətai r.,4,155,7,7,bugün 16:40,https://bina.az/items/2568690
2436190,300 000,Bayıl q.,4,130,2,5,bugün 15:02,https://bina.az/items/2436190
2568675,120 000,Əhmədli m.,4,100,9,9,bugün 14:59,https://bina.az/items/2568675
2568613,295 000,Nəsimi r.,4,207,10,16,bugün 14:40,https://bina.az/items/2568613
2568597,230 000,Səbail r.,4,145,4,5,bugün 14:37,https://bina.az/items/2568597
2565801,470 000,Nəsimi r.,4,193,16,20,bugün 14:36,https://bina.az/items/2565801
1700912,298 700,Nəsimi r.,4,220,12,16,bugün 14:33,https://bina.az/items/1700912
2568585,700 000,Yasamal q.,4,296,19,20,bugün 14:31,https://bina.az/items/2568585
222,175 524,Bakı,4,146.3,,,bugün 14:27,https://bina.az/items/222
2422826,293 700,Nərimanov r.,4,178,16,17,bugün 14:27,https://bina.az/items/2422826
2546924,390 000,Yasamal r.,4,213,3,16,bugün 14:24,https://bina.az/items/2546924
2568560,335 000,Elmlər Akademiyası m.,4,182,13,15,bugün 14:23,https://bina.az/items/2568560
2568554,105 000,Yeni Günəşli q.,4,90,5,10,bugün 14:20,https://bina.az/items/2568554
2542822,115 000,Bakıxanov q.,4,100,5,5,04 yanvar 2022,https://bina.az/items/2542822
2541142,109 000,Əhmədli q.,4,100,2,9,bugün 12:26,https://bina.az/items/2541142
2532152,460 000,Nizami m.,4,223,9,14,04 yanvar 2022,https://bina.az/items/2532152
2566441,409 500,Xətai r.,4,195,2,7,dünən 11:35,https://bina.az/items/2566441
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
221,666 480,Bakı,4,240,,,14 yanvar 2022,https://bina.az/items/221
221,583 145,Bakı,4,223,,,14 yanvar 2022,https://bina.az/items/221
6,318 200,Şah İsmayıl Xətai m.,4,172,,,05 yanvar 2022,https://bina.az/items/6
2568550,697 000,Elmlər Akademiyası m.,4,245,18,20,bugün 14:20,https://bina.az/items/2568550
2568547,111 500,Xətai r.,4,100,2,9,bugün 14:20,https://bina.az/items/2568547
2568521,228 000,Yasamal q.,4,150,17,22,bugün 14:16,https://bina.az/items/2568521
2316730,235 000,Əhmədli m.,4,230,17,17,bugün 13:58,https://bina.az/items/2316730
2483274,179 000,Elmlər Akademiyası m.,4,100,5,9,bugün 13:56,https://bina.az/items/2483274
2568464,255 000,Nərimanov r.,4,188,11,18,bugün 13:55,https://bina.az/items/2568464
2431151,280 000,Şah İsmayıl Xətai m.,4,210,3,17,bugün 13:54,https://bina.az/items/2431151
2568456,480 000,Nəsimi r.,4,192.3,14,20,bugün 13:53,https://bina.az/items/2568456
2568446,112 000,Xətai r.,4,100,2,9,bugün 13:49,https://bina.az/items/2568446
2568443,145 000,9-cu mikrorayon q.,4,105,6,9,bugün 13:48,https://bina.az/items/2568443
2459359,260 000,Yasamal q.,4,181,12,19,bugün 13:45,https://bina.az/items/2459359
2568436,275 000,Gənclik m.,4,172,4,16,bugün 13:43,https://bina.az/items/2568436
2568430,275 000,Nəsimi r.,4,130,3,17,bugün 15:00,https://bina.az/items/2568430
2527962,575 000,Şah İsmayıl Xətai m.,4,190,7,16,bugün 13:37,https://bina.az/items/2527962
2065293,510 000,Elmlər Akademiyası m.,4,212,12,18,bugün 13:36,https://bina.az/items/2065293
2568417,310 000,Nəsimi r.,4,180,13,16,bugün 13:36,https://bina.az/items/2568417
2568416,150 000,Xətai r.,4,152,19,20,bugün 13:35,https://bina.az/items/2568416
1754338,198 000,Yasamal q.,4,125,16,22,bugün 13:38,https://bina.az/items/1754338
2568403,1 100 000,Elmlər Akademiyası m.,4,255,11,18,bugün 13:31,https://bina.az/items/2568403
2226333,461 000,Nəsimi r.,4,193.9,14,20,bugün 13:28,https://bina.az/items/2226333
2568387,420 000,Elmlər Akademiyası m.,4,214,17,19,bugün 13:27,https://bina.az/items/2568387
2568380,119 000,Qara Qarayev m.,4,110,1,5,bugün 13:24,https://bina.az/items/2568380
2568373,500 000,Şah İsmayıl Xətai m.,4,200,19,19,bugün 13:23,https://bina.az/items/2568373
2556977,125 000,Həzi Aslanov m.,4,100,5,9,bugün 13:20,https://bina.az/items/2556977
2560637,365 000,Şah İsmayıl Xətai m.,4,192,12,22,13 yanvar 2022,https://bina.az/items/2560637
2542822,115 000,Bakıxanov q.,4,100,5,5,04 yanvar 2022,https://bina.az/items/2542822
2381908,275 000,Yasamal r.,4,148,23,27,09 yanvar 2022,https://bina.az/items/2381908
2566441,409 500,Xətai r.,4,195,2,7,dünən 11:35,https://bina.az/items/2566441
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
212,187 600,Bakı,4,134,,,bugün 15:08,https://bina.az/items/212
221,583 184,Bakı,4,287,,,14 yanvar 2022,https://bina.az/items/221
206,424 650,Bakı,4,223.5,,,bugün 10:57,https://bina.az/items/206
2568360,275 000,Nəsimi r.,4,130,3,15,bugün 13:19,https://bina.az/items/2568360
2497022,368 000,Nəsimi r.,4,160,4,16,bugün 13:14,https://bina.az/items/2497022
2369710,368 000,28 May m.,4,170,4,16,bugün 13:14,https://bina.az/items/2369710
2558300,168 000,Yeni Yasamal q.,4,150,3,18,bugün 13:11,https://bina.az/items/2558300
2568338,335 000,Elmlər Akademiyası m.,4,186,13,15,bugün 13:10,https://bina.az/items/2568338
2568332,281 000,Yasamal r.,4,167,15,20,bugün 13:08,https://bina.az/items/2568332
2568326,112 000,Əhmədli q.,4,100,2,9,bugün 13:07,https://bina.az/items/2568326
2568320,155 000,Bakıxanov q.,4,100,2,5,bugün 13:05,https://bina.az/items/2568320
2568315,388 000,Nizami m.,4,176,12,16,bugün 13:04,https://bina.az/items/2568315
2568312,175 000,Həzi Aslanov m.,4,133,3,18,bugün 13:02,https://bina.az/items/2568312
2568311,211 000,Yasamal q.,4,178,10,20,bugün 13:01,https://bina.az/items/2568311
2568309,337 500,Elmlər Akademiyası m.,4,250,13,21,bugün 13:01,https://bina.az/items/2568309
2568290,430 000,Elmlər Akademiyası m.,4,185,7,18,bugün 12:55,https://bina.az/items/2568290
2568288,238 000,Gənclik m.,4,128,17,18,bugün 12:55,https://bina.az/items/2568288
2568270,285 000,İnşaatçılar m.,4,141,13,19,bugün 12:50,https://bina.az/items/2568270
2568255,375 000,Elmlər Akademiyası m.,4,201,18,21,bugün 12:48,https://bina.az/items/2568255
2551092,565 000,Elmlər Akademiyası m.,4,255,7,20,bugün 12:47,https://bina.az/items/2551092
2551946,350 000,Nəriman Nərimanov m.,4,185,13,17,bugün 12:47,https://bina.az/items/2551946
2455549,318 000,Nəsimi m.,4,250,5,16,bugün 12:45,https://bina.az/items/2455549
2568240,345 000,Şah İsmayıl Xətai m.,4,212,12,20,bugün 12:44,https://bina.az/items/2568240
2534362,270 000,Xətai r.,4,185,10,17,bugün 12:44,https://bina.az/items/2534362
2568238,132 000,Xətai r.,4,153,1,20,bugün 12:43,https://bina.az/items/2568238
2568235,240 000,Xalqlar Dostluğu m.,4,142,2,16,bugün 12:43,https://bina.az/items/2568235
2568228,400 000,Elmlər Akademiyası m.,4,237,6,18,bugün 12:41,https://bina.az/items/2568228
2457169,255 000,İnşaatçılar m.,4,176,7,27,08 yanvar 2022,https://bina.az/items/2457169
2118083,729 980,İçəri Şəhər m.,4,214.7,5,11,27 dekabr 2021,https://bina.az/items/2118083
2119035,255 850,Nərimanov r.,4,146.2,5,16,27 dekabr 2021,https://bina.az/items/2119035
1507975,749 000,Elmlər Akademiyası m.,4,200,18,23,dünən 16:48,https://bina.az/items/1507975
139,476 100,Ağ şəhər ,4,207,,,03 yanvar 2022,https://bina.az/items/139
206,463 200,Bakı,4,231.6,,,bugün 10:57,https://bina.az/items/206
221,666 480,Bakı,4,240,,,14 yanvar 2022,https://bina.az/items/221
212,187 600,Bakı,4,134,,,bugün 15:08,https://bina.az/items/212
2568218,150 000,Yeni Yasamal q.,4,100,7,9,bugün 12:58,https://bina.az/items/2568218
2502838,330 000,28 May m.,4,206,8,16,bugün 12:31,https://bina.az/items/2502838
2568174,270 000,Şah İsmayıl Xətai m.,4,180,5,17,bugün 12:26,https://bina.az/items/2568174
2541142,109 000,Əhmədli q.,4,100,2,9,bugün 12:26,https://bina.az/items/2541142
2568148,285 000,Şah İsmayıl Xətai m.,4,130,6,18,bugün 12:15,https://bina.az/items/2568148
2568124,198 000,Yasamal q.,4,134,5,11,bugün 12:08,https://bina.az/items/2568124
2568118,255 000,Nəsimi r.,4,207,18,18,bugün 12:07,https://bina.az/items/2568118
2550700,359 000,8-ci kilometr q.,4,192,8,13,bugün 12:02,https://bina.az/items/2550700
2568075,275 000,Nəsimi r.,4,130,3,14,bugün 11:53,https://bina.az/items/2568075
2568074,414 000,Şah İsmayıl Xətai m.,4,180,6,18,bugün 11:53,https://bina.az/items/2568074
2551474,320 000,8 Noyabr m.,4,174,11,14,bugün 11:53,https://bina.az/items/2551474
2568072,385 000,Nəsimi r.,4,200,15,18,bugün 11:52,https://bina.az/items/2568072
1425844,260 000,28 May m.,4,117,7,10,bugün 11:51,https://bina.az/items/1425844
2568055,850 000,Nizami m.,4,250,10,16,bugün 11:49,https://bina.az/items/2568055
2567943,419 000,Xətai r.,4,202,4,7,bugün 11:47,https://bina.az/items/2567943
2567170,330 000,İnşaatçılar m.,4,196,14,19,bugün 11:39,https://bina.az/items/2567170
2568015,66 000,Masazır q.,4,97,6,6,bugün 11:38,https://bina.az/items/2568015
2565002,340 000,Sahil m.,4,140,3,5,bugün 11:38,https://bina.az/items/2565002
2567799,275 000,Nəsimi r.,4,130,3,14,bugün 11:37,https://bina.az/items/2567799
2566651,305 000,Nərimanov r.,4,185,10,13,bugün 11:36,https://bina.az/items/2566651
2567992,414 000,28 May m.,4,174,6,18,bugün 11:30,https://bina.az/items/2567992
2497866,265 000,Nərimanov r.,4,215,14,15,bugün 11:26,https://bina.az/items/2497866
2567975,320 000,Nəsimi r.,4,231,10,18,bugün 11:26,https://bina.az/items/2567975
2434915,445 000,Xətai r.,4,202,6,7,bugün 11:25,https://bina.az/items/2434915
2514221,490 000,Nəsimi r.,4,193,14,20,30 dekabr 2021,https://bina.az/items/2514221
2561891,270 000,Şah İsmayıl Xətai m.,4,170,9,17,bugün 10:53,https://bina.az/items/2561891
2127884,718 620,Səbail r.,4,239.5,23,23,27 dekabr 2021,https://bina.az/items/2127884
2498277,322 000,Nəsimi r.,4,228,8,18,14 yanvar 2022,https://bina.az/items/2498277
206,424 650,Bakı,4,223.5,,,bugün 10:57,https://bina.az/items/206
221,583 145,Bakı,4,223,,,14 yanvar 2022,https://bina.az/items/221
221,583 184,Bakı,4,287,,,14 yanvar 2022,https://bina.az/items/221
6,318 200,Şah İsmayıl Xətai m.,4,172,,,05 yanvar 2022,https://bina.az/items/6
2567971,330 000,Xətai r.,4,165,3,17,bugün 11:25,https://bina.az/items/2567971
2567958,135 000,Yasamal r.,4,181,14,20,bugün 11:20,https://bina.az/items/2567958
2567942,220 000,Nəriman Nərimanov m.,4,147,2,17,bugün 13:26,https://bina.az/items/2567942
2567940,190 000,Nərimanov r.,4,98,3,5,bugün 11:13,https://bina.az/items/2567940
2446894,155 000,Həzi Aslanov q.,4,138,16,19,bugün 11:09,https://bina.az/items/2446894
2446530,315 000,Nəsimi r.,4,142,16,18,bugün 11:07,https://bina.az/items/2446530
2567922,570 000,İçəri Şəhər m.,4,156,2,4,bugün 11:11,https://bina.az/items/2567922
2561891,270 000,Şah İsmayıl Xətai m.,4,170,9,17,bugün 10:53,https://bina.az/items/2561891
2554136,278 000,Nəsimi r.,4,207,5,16,bugün 10:43,https://bina.az/items/2554136
2567848,144 000,Yasamal r.,4,120,3,5,bugün 10:38,https://bina.az/items/2567848
2567847,113 000,Yeni Yasamal q.,4,90,6,9,bugün 10:38,https://bina.az/items/2567847
2554119,380 000,Nizami m.,4,167,6,17,bugün 10:35,https://bina.az/items/2554119
2237085,850 000,İçəri Şəhər m.,4,170,10,12,bugün 10:32,https://bina.az/items/2237085
2548700,262 600,Nəsimi r.,4,202,17,17,bugün 10:32,https://bina.az/items/2548700
2544422,575 000,Şah İsmayıl Xətai m.,4,198,8,18,bugün 10:30,https://bina.az/items/2544422
2567824,228 000,Nərimanov r.,4,152.1,8,17,bugün 10:27,https://bina.az/items/2567824
2567815,335 000,Nəsimi r.,4,170,15,20,bugün 10:24,https://bina.az/items/2567815
2567812,207 000,Elmlər Akademiyası m.,4,110,7,9,bugün 10:22,https://bina.az/items/2567812
2567808,420 000,Memar Əcəmi m.,4,192,6,16,bugün 10:17,https://bina.az/items/2567808
2457401,132 000,Həzi Aslanov m.,4,123,5,17,bugün 10:15,https://bina.az/items/2457401
2546349,141 000,Həzi Aslanov m.,4,140,8,17,bugün 10:13,https://bina.az/items/2546349
2567801,535 000,Sahil m.,4,223,11,16,bugün 10:08,https://bina.az/items/2567801
2516534,550 000,28 May m.,4,250,10,17,bugün 10:07,https://bina.az/items/2516534
2567777,350 000,Nizami m.,4,140,8,22,bugün 09:31,https://bina.az/items/2567777
2568975,125 000,Həzi Aslanov m.,4,100,2,5,bugün 16:51,https://bina.az/items/2568975
2475515,113 000,Xalqlar Dostluğu m.,4,115,5,5,12 yanvar 2022,https://bina.az/items/2475515
2563184,385 000,Nəsimi r.,4,200,15,17,bugün 11:15,https://bina.az/items/2563184
2530496,600 000,İçəri Şəhər m.,4,195,10,12,05 yanvar 2022,https://bina.az/items/2530496
212,187 600,Bakı,4,134,,,bugün 15:08,https://bina.az/items/212
6,318 200,Şah İsmayıl Xətai m.,4,172,,,05 yanvar 2022,https://bina.az/items/6
221,666 480,Bakı,4,240,,,14 yanvar 2022,https://bina.az/items/221
221,583 145,Bakı,4,223,,,14 yanvar 2022,https://bina.az/items/221
2437969,398 000,Nəriman Nərimanov m.,4,150,9,11,bugün 09:22,https://bina.az/items/2437969
2567771,286 000,Nəsimi r.,4,190,8,19,bugün 09:19,https://bina.az/items/2567771
2567762,500 000,28 May m.,4,214,5,18,bugün 09:07,https://bina.az/items/2567762
