ID,Price,Location,Room,Area,Floor,Store,Date_Time,Link
2567475,120 000,Həzi Aslanov m.,2,110,7,20,bugün 09:05,https://bina.az/items/2567475
2567473,43 000,Abşeron r.,2,47,9,10,dünən 20:36,https://bina.az/items/2567473
2567468,160 000,Şah İsmayıl Xətai m.,2,92,14,17,dünən 20:35,https://bina.az/items/2567468
1958351,165 000,Nəsimi r.,2,97.6,7,16,dünən 20:21,https://bina.az/items/1958351
2567449,78 000,Neftçilər m.,2,49,2,5,dünən 20:17,https://bina.az/items/2567449
2567437,109 000,Nəsimi r.,2,55,5,5,dünən 20:08,https://bina.az/items/2567437
2567422,165 000,Yasamal r.,2,65,17,27,dünən 19:53,https://bina.az/items/2567422
2550202,72 500,Masazır q.,2,69,2,7,dünən 19:49,https://bina.az/items/2550202
2567421,150 000,İnşaatçılar m.,2,100,2,17,dünən 19:48,https://bina.az/items/2567421
2567413,138 000,Əhmədli m.,2,86,6,10,dünən 19:45,https://bina.az/items/2567413
2501894,143 000,Nəsimi r.,2,69,9,18,dünən 19:39,https://bina.az/items/2501894
2567401,147 000,28 May m.,2,73,7,18,dünən 19:31,https://bina.az/items/2567401
2567397,77 000,Xətai r.,2,60,6,9,dünən 19:27,https://bina.az/items/2567397
2554975,107 000,Səbail r.,2,65,5,17,dünən 19:26,https://bina.az/items/2554975
2543861,125 000,Yasamal r.,2,70,5,16,dünən 19:22,https://bina.az/items/2543861
1958351,165 000,Nəsimi r.,2,97.6,7,16,dünən 20:21,https://bina.az/items/1958351
2544748,220 000,Xətai r.,2,95,5,7,07 yanvar 2022,https://bina.az/items/2544748
2252662,90 000,Nəsimi r.,2,40,5,5,03 yanvar 2022,https://bina.az/items/2252662
2507561,115 000,Nəsimi r.,2,60,15,17,bugün 14:08,https://bina.az/items/2507561
85,194 955,Sea Breeze ,2,58.8,,,bugün 12:32,https://bina.az/items/85
86,447 678,Sea Breeze ,2,119.7,,,bugün 12:33,https://bina.az/items/86
82,97 104,Gənclik m.,2,57.1,,,04 yanvar 2022,https://bina.az/items/82
206,127 300,Bakı,2,67,,,bugün 10:57,https://bina.az/items/206
2567380,149 000,Şah İsmayıl Xətai m.,2,98,14,16,dünən 19:14,https://bina.az/items/2567380
2487998,129 000,İnşaatçılar m.,2,60,7,16,dünən 19:19,https://bina.az/items/2487998
2550513,96 000,Elmlər Akademiyası m.,2,45,11,18,dünən 19:19,https://bina.az/items/2550513
2567369,80 000,Yeni Yasamal q.,2,55,2,5,dünən 19:08,https://bina.az/items/2567369
2567360,62 000,Yeni Yasamal q.,2,48,1,9,dünən 19:04,https://bina.az/items/2567360
2567352,60 000,Yeni Yasamal q.,2,48,1,9,dünən 18:58,https://bina.az/items/2567352
2516690,85 000,Yeni Yasamal q.,2,60,8,9,dünən 18:55,https://bina.az/items/2516690
2516705,97 000,Nəsimi m.,2,65,3,9,dünən 18:55,https://bina.az/items/2516705
2516620,110 000,Memar Əcəmi m.,2,66,5,7,dünən 18:55,https://bina.az/items/2516620
2516783,96 000,Azadlıq Prospekti m.,2,65,6,9,dünən 18:54,https://bina.az/items/2516783
2516771,95 000,Nəsimi m.,2,65,6,9,dünən 18:54,https://bina.az/items/2516771
2567346,126 500,Əhmədli m.,2,91,11,19,bugün 21:17,https://bina.az/items/2567346
2567345,128 000,Gənclik m.,2,60,5,10,bugün 10:51,https://bina.az/items/2567345
2567344,95 000,28 May m.,2,65,6,9,dünən 18:52,https://bina.az/items/2567344
2567335,107 000,28 May m.,2,56,6,16,dünən 18:45,https://bina.az/items/2567335
2567331,110 000,İçəri Şəhər m.,2,65,5,7,dünən 18:49,https://bina.az/items/2567331
2565148,98 000,8-ci mikrorayon q.,2,70,5,5,dünən 18:40,https://bina.az/items/2565148
2565219,158 000,Nərimanov r.,2,97,15,17,dünən 18:38,https://bina.az/items/2565219
2557533,122 000,8 Noyabr m.,2,53,7,15,dünən 18:37,https://bina.az/items/2557533
2567320,147 000,28 May m.,2,73,7,18,dünən 18:52,https://bina.az/items/2567320
2567313,132 000,Nərimanov r.,2,97,6,16,dünən 18:31,https://bina.az/items/2567313
2567305,83 000,İnşaatçılar m.,2,50,1,5,dünən 18:28,https://bina.az/items/2567305
2561122,135 000,Şah İsmayıl Xətai m.,2,70,2,4,dünən 18:28,https://bina.az/items/2561122
2567302,100 000,Yeni Yasamal q.,2,60,5,11,dünən 18:27,https://bina.az/items/2567302
2454616,73 000,Yeni Yasamal q.,2,41,10,12,bugün 01:21,https://bina.az/items/2454616
2495677,156 000,Elmlər Akademiyası m.,2,64,9,17,bugün 13:28,https://bina.az/items/2495677
2557241,165 000,Yasamal q.,2,65,25,27,12 yanvar 2022,https://bina.az/items/2557241
2414641,118 000,Nərimanov r.,2,55,12,17,11 yanvar 2022,https://bina.az/items/2414641
220,107 155,Yasamal r.,2,77.1,,,13 yanvar 2022,https://bina.az/items/220
221,273 700,Bakı,2,100,,,14 yanvar 2022,https://bina.az/items/221
212,80 353,Bakı,2,61.8,,,bugün 11:22,https://bina.az/items/212
85,194 955,Sea Breeze ,2,58.8,,,bugün 12:32,https://bina.az/items/85
2567299,85 000,Əhmədli q.,2,56,1,9,dünən 18:26,https://bina.az/items/2567299
2563046,124 000,Şah İsmayıl Xətai m.,2,55,7,16,dünən 18:25,https://bina.az/items/2563046
2567293,92 000,8 Noyabr m.,2,60,3,9,dünən 18:23,https://bina.az/items/2567293
2567290,90 000,Yeni Yasamal q.,2,57,12,13,dünən 18:22,https://bina.az/items/2567290
2567273,66 000,Memar Əcəmi m.,2,55,3,5,dünən 18:13,https://bina.az/items/2567273
2567269,125 000,Şah İsmayıl Xətai m.,2,65,1,7,dünən 18:12,https://bina.az/items/2567269
2526953,129 999,İnşaatçılar m.,2,82,5,10,dünən 18:09,https://bina.az/items/2526953
2560255,150 000,Şah İsmayıl Xətai m.,2,104,11,16,dünən 18:06,https://bina.az/items/2560255
2567261,66 000,Elmlər Akademiyası m.,2,35,3,5,dünən 18:05,https://bina.az/items/2567261
2567258,95 500,Xətai r.,2,55,9,19,dünən 18:04,https://bina.az/items/2567258
2567257,70 000,3-cü mikrorayon q.,2,60,4,5,dünən 18:03,https://bina.az/items/2567257
2567251,135 000,Neftçilər m.,2,75,11,17,dünən 17:55,https://bina.az/items/2567251
2567243,240 000,Şah İsmayıl Xətai m.,2,112,16,18,dünən 17:47,https://bina.az/items/2567243
2567242,74 000,Xalqlar Dostluğu m.,2,52,9,11,dünən 17:47,https://bina.az/items/2567242
2567237,75 000,Yeni Günəşli q.,2,70,8,11,dünən 17:43,https://bina.az/items/2567237
2567228,73 500,Əhmədli q.,2,60,1,8,dünən 17:37,https://bina.az/items/2567228
2567220,170 000,Gənclik m.,2,85,3,17,dünən 17:33,https://bina.az/items/2567220
2567211,105 000,Yeni Yasamal q.,2,80,8,19,dünən 17:29,https://bina.az/items/2567211
2567202,159 000,Nəriman Nərimanov m.,2,60,7,25,dünən 18:40,https://bina.az/items/2567202
2567184,105 000,Yeni Yasamal q.,2,80,18,20,dünən 17:10,https://bina.az/items/2567184
2567181,69 000,Saray q.,2,76,9,14,dünən 17:09,https://bina.az/items/2567181
2567177,175 000,8 Noyabr m.,2,115,10,18,dünən 17:07,https://bina.az/items/2567177
2567174,75 000,Memar Əcəmi m.,2,48,5,5,dünən 17:06,https://bina.az/items/2567174
2510812,144 000,Nəriman Nərimanov m.,2,90,14,16,dünən 17:07,https://bina.az/items/2510812
2545572,158 000,Nəsimi r.,2,61,8,15,15 yanvar 2022,https://bina.az/items/2545572
2423786,143 000,Elmlər Akademiyası m.,2,75,6,16,bugün 11:34,https://bina.az/items/2423786
2557061,125 000,İnşaatçılar m.,2,58,2,19,12 yanvar 2022,https://bina.az/items/2557061
2566044,88 000,Həzi Aslanov m.,2,69,3,18,15 yanvar 2022,https://bina.az/items/2566044
82,97 104,Gənclik m.,2,57.1,,,04 yanvar 2022,https://bina.az/items/82
86,447 678,Sea Breeze ,2,119.7,,,bugün 12:33,https://bina.az/items/86
220,99 456,Yasamal r.,2,77.7,,,13 yanvar 2022,https://bina.az/items/220
85,194 955,Sea Breeze ,2,58.8,,,bugün 12:32,https://bina.az/items/85
2505296,115 000,Nərimanov r.,2,65,2,10,dünən 16:59,https://bina.az/items/2505296
2567152,100 000,Yeni Yasamal q.,2,60,5,11,dünən 16:55,https://bina.az/items/2567152
2536037,225 000,Nəsimi r.,2,101,4,16,dünən 16:55,https://bina.az/items/2536037
2269535,110 000,Nərimanov r.,2,60,13,17,dünən 16:52,https://bina.az/items/2269535
2567127,66 000,Memar Əcəmi m.,2,60,3,5,dünən 16:46,https://bina.az/items/2567127
2567126,110 000,İçəri Şəhər m.,2,47,3,12,dünən 16:45,https://bina.az/items/2567126
2532655,44 000,Memar Əcəmi m.,2,50,7,9,dünən 16:42,https://bina.az/items/2532655
2538477,132 000,Əhmədli q.,2,100,2,20,dünən 16:42,https://bina.az/items/2538477
2533315,70 000,8 Noyabr m.,2,60,4,5,dünən 16:42,https://bina.az/items/2533315
2531096,117 000,Əhmədli q.,2,76,7,20,dünən 16:42,https://bina.az/items/2531096
2560488,137 000,8 Noyabr m.,2,90,20,21,dünən 16:40,https://bina.az/items/2560488
2567107,68 500,Memar Əcəmi m.,2,60,2,5,dünən 16:38,https://bina.az/items/2567107
2567105,76 000,Əhmədli m.,2,78,14,14,dünən 16:37,https://bina.az/items/2567105
2567102,85 000,Yeni Yasamal q.,2,55,9,12,dünən 16:37,https://bina.az/items/2567102
2567100,75 500,Əhmədli m.,2,60,6,19,dünən 16:36,https://bina.az/items/2567100
2567099,145 000,Gənclik m.,2,112,12,17,dünən 16:36,https://bina.az/items/2567099
2567093,92 000,Həzi Aslanov m.,2,60,13,17,dünən 16:32,https://bina.az/items/2567093
2567092,140 000,Yasamal r.,2,52,4,5,dünən 16:32,https://bina.az/items/2567092
2567084,95 000,Yeni Yasamal q.,2,82,14,17,dünən 16:29,https://bina.az/items/2567084
2567079,75 000,Əhmədli m.,2,60,9,9,dünən 16:25,https://bina.az/items/2567079
2567077,129 000,Nəriman Nərimanov m.,2,96,3,14,dünən 16:24,https://bina.az/items/2567077
2514135,140 000,Nərimanov r.,2,112,17,17,dünən 16:22,https://bina.az/items/2514135
2567071,127 000,Nəriman Nərimanov m.,2,65,10,16,dünən 16:20,https://bina.az/items/2567071
2567070,137 000,Nərimanov r.,2,95,5,17,dünən 16:38,https://bina.az/items/2567070
2509627,110 200,İnşaatçılar m.,2,77.1,14,18,13 yanvar 2022,https://bina.az/items/2509627
2535715,115 000,Binəqədi r.,2,77,12,17,07 yanvar 2022,https://bina.az/items/2535715
2539478,105 000,Memar Əcəmi m.,2,59,14,17,06 yanvar 2022,https://bina.az/items/2539478
2538367,62 300,Buzovna q.,2,52.5,9,9,12 yanvar 2022,https://bina.az/items/2538367
85,251 078,Sea Breeze ,2,75.7,,,bugün 12:32,https://bina.az/items/85
82,97 104,Gənclik m.,2,57.1,,,04 yanvar 2022,https://bina.az/items/82
220,101 493,Yasamal r.,2,75.2,,,13 yanvar 2022,https://bina.az/items/220
206,128 439,Bakı,2,67.6,,,bugün 10:57,https://bina.az/items/206
2567069,105 000,Binəqədi r.,2,104,14,14,bugün 15:08,https://bina.az/items/2567069
2567067,110 000,Gənclik m.,2,65,4,9,dünən 16:25,https://bina.az/items/2567067
2567066,115 000,Əhmədli m.,2,65,10,21,dünən 16:18,https://bina.az/items/2567066
2563289,93 000,Yeni Yasamal q.,2,82,8,19,dünən 16:16,https://bina.az/items/2563289
2567062,58 000,Əhmədli q.,2,40,2,9,dünən 16:16,https://bina.az/items/2567062
2567058,69 000,Həzi Aslanov m.,2,46,6,9,dünən 16:15,https://bina.az/items/2567058
2567054,135 000,Yeni Yasamal q.,2,99,15,17,dünən 16:14,https://bina.az/items/2567054
2567048,138 000,28 May m.,2,82,3,18,dünən 16:13,https://bina.az/items/2567048
2556610,95 000,Həzi Aslanov m.,2,72,5,17,dünən 16:11,https://bina.az/items/2556610
2556556,97 000,Əhmədli m.,2,65,3,19,dünən 16:11,https://bina.az/items/2556556
2541223,76 000,Həzi Aslanov m.,2,62,3,14,dünən 16:11,https://bina.az/items/2541223
2541198,92 000,Köhnə Günəşli q.,2,83,2,16,dünən 16:10,https://bina.az/items/2541198
2541193,72 000,Həzi Aslanov m.,2,50,6,16,dünən 16:10,https://bina.az/items/2541193
2541181,65 000,Əhmədli m.,2,65,4,7,dünən 16:10,https://bina.az/items/2541181
2541116,95 000,Əhmədli m.,2,78,2,4,dünən 16:10,https://bina.az/items/2541116
2541109,80 000,Həzi Aslanov m.,2,70,13,15,dünən 16:09,https://bina.az/items/2541109
2541105,80 000,Həzi Aslanov m.,2,61.5,15,17,dünən 16:09,https://bina.az/items/2541105
2540974,73 000,Xalqlar Dostluğu m.,2,50,9,9,dünən 16:08,https://bina.az/items/2540974
2540966,66 000,Həzi Aslanov m.,2,60,1,9,dünən 16:08,https://bina.az/items/2540966
2540962,72 000,Həzi Aslanov m.,2,60,9,9,dünən 16:08,https://bina.az/items/2540962
2567033,135 000,Memar Əcəmi m.,2,74,2,16,dünən 16:08,https://bina.az/items/2567033
2567029,75 000,8-ci mikrorayon q.,2,77,15,17,dünən 22:40,https://bina.az/items/2567029
2540957,81 000,Həzi Aslanov m.,2,55,6,9,dünən 16:07,https://bina.az/items/2540957
2567027,40 000,Masazır q.,2,43,2,7,dünən 16:07,https://bina.az/items/2567027
2539278,165 000,İnşaatçılar m.,2,84,14,16,02 yanvar 2022,https://bina.az/items/2539278
2480476,83 000,Yeni Yasamal q.,2,56,2,12,06 yanvar 2022,https://bina.az/items/2480476
2403832,117 000,Qara Qarayev m.,2,69,6,16,10 yanvar 2022,https://bina.az/items/2403832
2466114,130 000,Nizami r.,2,88,2,18,09 yanvar 2022,https://bina.az/items/2466114
86,319 056,Sea Breeze ,2,81.6,,,bugün 12:33,https://bina.az/items/86
220,107 155,Yasamal r.,2,77.1,,,13 yanvar 2022,https://bina.az/items/220
220,100 318,Yasamal r.,2,74.3,,,13 yanvar 2022,https://bina.az/items/220
221,273 700,Bakı,2,100,,,14 yanvar 2022,https://bina.az/items/221
2567021,115 000,28 May m.,2,50,3,9,dünən 16:04,https://bina.az/items/2567021
2564935,70 000,İnşaatçılar m.,2,40,4,5,bugün 11:42,https://bina.az/items/2564935
2565959,70 000,4-cü mikrorayon q.,2,50,7,9,bugün 11:50,https://bina.az/items/2565959
2567014,95 000,Yeni Yasamal q.,2,82,14,17,dünən 16:09,https://bina.az/items/2567014
2490272,68 000,9-cu mikrorayon q.,2,48,6,9,dünən 15:59,https://bina.az/items/2490272
2517599,120 000,Həzi Aslanov q.,2,74,12,21,dünən 15:59,https://bina.az/items/2517599
2542016,95 000,Qara Qarayev m.,2,51,8,12,dünən 15:56,https://bina.az/items/2542016
2567001,124 000,Nəsimi r.,2,63,14,16,dünən 15:54,https://bina.az/items/2567001
2506073,70 000,3-cü mikrorayon q.,2,60,4,5,dünən 15:51,https://bina.az/items/2506073
2564731,60 000,Memar Əcəmi m.,2,40,4,5,dünən 15:50,https://bina.az/items/2564731
2530635,75 000,Azadlıq Prospekti m.,2,57,1,5,dünən 15:48,https://bina.az/items/2530635
2566987,109 000,Nəsimi r.,2,50,5,5,dünən 15:44,https://bina.az/items/2566987
2566980,118 000,8 Noyabr m.,2,100,9,19,dünən 15:42,https://bina.az/items/2566980
2566977,114 000,Nəsimi r.,2,68,6,17,dünən 15:41,https://bina.az/items/2566977
2566972,62 000,Yeni Yasamal q.,2,48,1,9,dünən 15:39,https://bina.az/items/2566972
2566967,128 000,Şah İsmayıl Xətai m.,2,54,9,16,dünən 15:36,https://bina.az/items/2566967
2566964,86 000,Gənclik m.,2,45,1,5,dünən 15:36,https://bina.az/items/2566964
2566962,115 000,Yasamal r.,2,70,8,9,dünən 15:35,https://bina.az/items/2566962
2566955,93 000,Yeni Yasamal q.,2,82,8,18,dünən 15:34,https://bina.az/items/2566955
2521853,95 000,9-cu mikrorayon q.,2,70,2,9,dünən 15:32,https://bina.az/items/2521853
2447092,183 000,28 May m.,2,99,5,16,dünən 15:31,https://bina.az/items/2447092
2566950,93 800,Əhmədli m.,2,73,16,19,dünən 15:30,https://bina.az/items/2566950
2566943,157 000,Şah İsmayıl Xətai m.,2,94,7,16,dünən 15:29,https://bina.az/items/2566943
2566937,79 000,9-cu mikrorayon q.,2,98.5,18,18,dünən 15:27,https://bina.az/items/2566937
2536037,225 000,Nəsimi r.,2,101,4,16,dünən 16:55,https://bina.az/items/2536037
2470859,220 000,Şah İsmayıl Xətai m.,2,94,10,19,23 dekabr 2021,https://bina.az/items/2470859
2379580,150 000,Qara Qarayev m.,2,96.2,8,17,25 dekabr 2021,https://bina.az/items/2379580
2532604,94 000,Əhmədli m.,2,86,7,15,29 dekabr 2021,https://bina.az/items/2532604
220,100 318,Yasamal r.,2,74.3,,,13 yanvar 2022,https://bina.az/items/220
220,99 456,Yasamal r.,2,77.7,,,13 yanvar 2022,https://bina.az/items/220
85,194 955,Sea Breeze ,2,58.8,,,bugün 12:32,https://bina.az/items/85
220,107 155,Yasamal r.,2,77.1,,,13 yanvar 2022,https://bina.az/items/220
2566934,65 000,Yeni Yasamal q.,2,85,17,17,dünən 15:23,https://bina.az/items/2566934
2545772,159 000,Nəriman Nərimanov m.,2,58,12,16,dünən 15:21,https://bina.az/items/2545772
2559951,95 000,Nəriman Nərimanov m.,2,43,3,5,dünən 15:21,https://bina.az/items/2559951
2563873,107 000,Nəsimi r.,2,52,4,13,dünən 15:19,https://bina.az/items/2563873
2566930,125 000,Xətai r.,2,109,6,18,dünən 15:17,https://bina.az/items/2566930
2566923,185 000,Nərimanov r.,2,93,15,18,dünən 15:12,https://bina.az/items/2566923
2566919,123 000,Bayıl q.,2,71,10,16,dünən 15:10,https://bina.az/items/2566919
2566917,95 000,Nəriman Nərimanov m.,2,61,1,3,dünən 15:09,https://bina.az/items/2566917
2566916,148 500,Nərimanov r.,2,110,10,16,dünən 15:09,https://bina.az/items/2566916
212,80 353,Bakı,2,61.8,,,bugün 11:22,https://bina.az/items/212
2566902,180 000,Nərimanov r.,2,93,16,18,dünən 16:00,https://bina.az/items/2566902
2566901,120 000,Nizami m.,2,70,4,5,dünən 15:00,https://bina.az/items/2566901
2566894,75 500,Əhmədli m.,2,60,6,19,dünən 14:57,https://bina.az/items/2566894
2566883,66 000,Həzi Aslanov m.,2,60,5,9,dünən 14:51,https://bina.az/items/2566883
2566882,115 000,Həzi Aslanov q.,2,65,10,21,dünən 14:51,https://bina.az/items/2566882
2566879,140 000,İçəri Şəhər m.,2,70,8,16,dünən 14:50,https://bina.az/items/2566879
2566877,113 000,28 May m.,2,54,12,16,dünən 14:50,https://bina.az/items/2566877
2566866,82 000,Elmlər Akademiyası m.,2,46,8,12,dünən 14:39,https://bina.az/items/2566866
2566865,138 600,Nərimanov r.,2,77,12,16,dünən 14:39,https://bina.az/items/2566865
2511077,84 500,Əhmədli q.,2,55,11,17,dünən 14:38,https://bina.az/items/2511077
2496239,119 900,Həzi Aslanov q.,2,108,6,19,dünən 14:37,https://bina.az/items/2496239
2566858,110 000,Nərimanov r.,2,71,3,17,dünən 14:37,https://bina.az/items/2566858
2566856,127 000,Xətai r.,2,90,12,19,dünən 14:39,https://bina.az/items/2566856
2566851,88 000,Əhmədli q.,2,59,9,16,dünən 14:32,https://bina.az/items/2566851
2559608,65 000,İnşaatçılar m.,2,70,13,13,bugün 17:28,https://bina.az/items/2559608
2563780,135 000,Sahil m.,2,60,3,4,bugün 10:54,https://bina.az/items/2563780
2252662,90 000,Nəsimi r.,2,40,5,5,03 yanvar 2022,https://bina.az/items/2252662
2522173,67 500,Masazır q.,2,64.2,7,10,22 dekabr 2021,https://bina.az/items/2522173
221,273 700,Bakı,2,100,,,14 yanvar 2022,https://bina.az/items/221
206,128 439,Bakı,2,67.6,,,bugün 10:57,https://bina.az/items/206
212,80 353,Bakı,2,61.8,,,bugün 11:22,https://bina.az/items/212
86,319 056,Sea Breeze ,2,81.6,,,bugün 12:33,https://bina.az/items/86
2566847,100 000,Memar Əcəmi m.,2,60,7,12,dünən 14:31,https://bina.az/items/2566847
2566846,109 000,Neftçilər m.,2,75,2,12,dünən 14:47,https://bina.az/items/2566846
2566845,140 000,Elmlər Akademiyası m.,2,55,4,4,dünən 14:29,https://bina.az/items/2566845
2566832,119 000,Nərimanov r.,2,55,6,16,dünən 14:23,https://bina.az/items/2566832
2566825,120 000,İnşaatçılar m.,2,56,16,19,dünən 14:19,https://bina.az/items/2566825
2566822,150 000,Şah İsmayıl Xətai m.,2,95,17,19,dünən 14:20,https://bina.az/items/2566822
2566819,72 000,Köhnə Günəşli q.,2,67,2,9,dünən 14:52,https://bina.az/items/2566819
2561845,69 000,Həzi Aslanov m.,2,60,8,9,dünən 14:16,https://bina.az/items/2561845
2566816,92 000,9-cu mikrorayon q.,2,70,6,9,dünən 14:14,https://bina.az/items/2566816
2566814,79 000,3-cü mikrorayon q.,2,60,3,5,dünən 14:12,https://bina.az/items/2566814
2566813,157 000,Yasamal r.,2,76,13,17,dünən 19:58,https://bina.az/items/2566813
2566810,87 000,7-ci mikrorayon q.,2,54,13,17,dünən 14:10,https://bina.az/items/2566810
2566806,150 000,Qara Qarayev m.,2,98,8,17,dünən 14:10,https://bina.az/items/2566806
2566803,80 000,Yeni Yasamal q.,2,68,2,9,dünən 14:09,https://bina.az/items/2566803
2566798,470 000,Yasamal r.,2,80,1,5,dünən 14:06,https://bina.az/items/2566798
2566797,93 000,7-ci mikrorayon q.,2,54,3,17,dünən 14:06,https://bina.az/items/2566797
2566795,147 000,Nəriman Nərimanov m.,2,60,8,16,dünən 14:05,https://bina.az/items/2566795
2515124,108 000,Qara Qarayev m.,2,64,5,17,dünən 14:02,https://bina.az/items/2515124
2566788,85 000,Yeni Yasamal q.,2,51,6,11,dünən 14:01,https://bina.az/items/2566788
2566787,70 000,8-ci kilometr q.,2,60,4,14,dünən 14:00,https://bina.az/items/2566787
2466420,155 000,Nəriman Nərimanov m.,2,100,8,16,dünən 13:56,https://bina.az/items/2466420
2566777,131 000,20 Yanvar m.,2,100,2,19,dünən 13:55,https://bina.az/items/2566777
2566775,103 000,Həzi Aslanov q.,2,90,8,17,dünən 16:53,https://bina.az/items/2566775
2566774,70 000,Yeni Günəşli q.,2,46,11,12,bugün 18:52,https://bina.az/items/2566774
2552475,155 000,Nəsimi r.,2,90,16,17,bugün 18:17,https://bina.az/items/2552475
2492760,165 000,Nəsimi r.,2,65,11,15,bugün 11:34,https://bina.az/items/2492760
2532604,94 000,Əhmədli m.,2,86,7,15,29 dekabr 2021,https://bina.az/items/2532604
2548285,62 000,Bakıxanov q.,2,53,18,20,07 yanvar 2022,https://bina.az/items/2548285
86,447 678,Sea Breeze ,2,119.7,,,bugün 12:33,https://bina.az/items/86
82,97 104,Gənclik m.,2,57.1,,,04 yanvar 2022,https://bina.az/items/82
85,251 078,Sea Breeze ,2,75.7,,,bugün 12:32,https://bina.az/items/85
221,273 700,Bakı,2,100,,,14 yanvar 2022,https://bina.az/items/221
2566771,438 000,Sahil m.,2,95,3,5,dünən 13:52,https://bina.az/items/2566771
2566770,74 000,Nərimanov r.,2,50,1,5,dünən 13:52,https://bina.az/items/2566770
2566764,98 000,Xətai r.,2,72,6,16,dünən 13:51,https://bina.az/items/2566764
2566765,119 000,Nərimanov r.,2,55,6,16,dünən 13:59,https://bina.az/items/2566765
2561757,188 000,Nərimanov r.,2,90,3,16,dünən 13:50,https://bina.az/items/2561757
2532824,270 000,İçəri Şəhər m.,2,74,8,15,dünən 13:46,https://bina.az/items/2532824
2560098,170 000,3-cü mikrorayon q.,2,98.5,16,18,dünən 13:44,https://bina.az/items/2560098
2550150,155 000,İçəri Şəhər m.,2,82,12,20,dünən 15:55,https://bina.az/items/2550150
2566749,130 000,9-cu mikrorayon q.,2,93,9,16,dünən 13:42,https://bina.az/items/2566749
2558161,165 000,Şah İsmayıl Xətai m.,2,64,9,12,dünən 13:41,https://bina.az/items/2558161
2566739,85 000,Yeni Yasamal q.,2,50,18,20,dünən 13:37,https://bina.az/items/2566739
2566737,133 000,Nəsimi r.,2,74,8,17,dünən 13:36,https://bina.az/items/2566737
2566735,88 000,9-cu mikrorayon q.,2,57,18,19,dünən 13:36,https://bina.az/items/2566735
2566731,95 000,Yeni Yasamal q.,2,75,18,19,dünən 13:36,https://bina.az/items/2566731
2566733,125 000,Yeni Yasamal q.,2,94,3,17,dünən 13:36,https://bina.az/items/2566733
2566729,152 000,Nəsimi r.,2,95,3,16,dünən 13:35,https://bina.az/items/2566729
2566728,95 000,Əhmədli m.,2,77,5,11,dünən 13:35,https://bina.az/items/2566728
2552253,152 000,Nərimanov r.,2,84,4,18,dünən 13:33,https://bina.az/items/2552253
2552276,78 000,Nərimanov r.,2,40,11,16,dünən 13:32,https://bina.az/items/2552276
2566718,135 000,28 May m.,2,95,16,17,dünən 13:27,https://bina.az/items/2566718
2546921,91 000,Memar Əcəmi m.,2,50,3,5,dünən 13:24,https://bina.az/items/2546921
2566709,149 000,Nəsimi r.,2,70.6,5,20,dünən 13:22,https://bina.az/items/2566709
2566705,182 000,Elmlər Akademiyası m.,2,103,8,16,dünən 13:21,https://bina.az/items/2566705
2566702,153 000,8 Noyabr m.,2,100,14,17,dünən 13:21,https://bina.az/items/2566702
2377939,125 000,Bakıxanov q.,2,100,6,23,11 yanvar 2022,https://bina.az/items/2377939
2536037,225 000,Nəsimi r.,2,101,4,16,dünən 16:55,https://bina.az/items/2536037
2544748,220 000,Xətai r.,2,95,5,7,07 yanvar 2022,https://bina.az/items/2544748
2470859,220 000,Şah İsmayıl Xətai m.,2,94,10,19,23 dekabr 2021,https://bina.az/items/2470859
86,319 056,Sea Breeze ,2,81.6,,,bugün 12:33,https://bina.az/items/86
220,107 155,Yasamal r.,2,77.1,,,13 yanvar 2022,https://bina.az/items/220
86,447 678,Sea Breeze ,2,119.7,,,bugün 12:33,https://bina.az/items/86
220,101 493,Yasamal r.,2,75.2,,,13 yanvar 2022,https://bina.az/items/220
2566697,87 000,İnşaatçılar m.,2,58,2,5,dünən 13:20,https://bina.az/items/2566697
2566691,130 000,Nərimanov r.,2,57,8,16,dünən 13:26,https://bina.az/items/2566691
2517098,129 500,İnşaatçılar m.,2,60,7,19,dünən 13:16,https://bina.az/items/2517098
2566687,125 000,Nərimanov r.,2,55,6,16,dünən 13:22,https://bina.az/items/2566687
2566686,73 500,Xətai r.,2,60,1,8,dünən 13:13,https://bina.az/items/2566686
2566681,132 000,Yeni Yasamal q.,2,100,5,16,dünən 13:22,https://bina.az/items/2566681
2566675,75 000,Memar Əcəmi m.,2,45,6,9,dünən 13:13,https://bina.az/items/2566675
2566673,94 800,7-ci mikrorayon q.,2,79,4,15,dünən 13:08,https://bina.az/items/2566673
2523454,90 000,Memar Əcəmi m.,2,50,2,5,dünən 13:04,https://bina.az/items/2523454
2566658,126 000,Binəqədi r.,2,80,2,16,dünən 13:03,https://bina.az/items/2566658
2566657,96 000,20 Yanvar m.,2,60,14,22,dünən 13:00,https://bina.az/items/2566657
2566656,100 000,İnşaatçılar m.,2,70,5,9,dünən 14:30,https://bina.az/items/2566656
222,95 400,Bakı,2,79.5,,,dünən 12:58,https://bina.az/items/222
2566640,115 000,Yeni Yasamal q.,2,78,7,18,dünən 12:57,https://bina.az/items/2566640
2566636,147 000,Nəriman Nərimanov m.,2,85,2,16,dünən 12:56,https://bina.az/items/2566636
2551845,118 000,Qara Qarayev m.,2,65,12,17,dünən 13:27,https://bina.az/items/2551845
2566631,162 000,Nərimanov r.,2,72,13,14,dünən 12:54,https://bina.az/items/2566631
